abk_bahnhof,Name Haltestelle,lat,lon
SGFW,St. Gallen St. Fiden West,47.43375975,9.391833495
SGAB,St. Gallen AB,47.42206894,9.368707486
REAB,"Reckingen, Abzw. Bahnhof",46.46947246,8.241934723
NWBF,"Niederwald, Bahnhof",46.43539104,8.189994614
VALM,Valmont,46.42855,6.929299995
SJ,St-Jean (bif),46.205553,6.127722541
LATT,Lattenbergtunnel,47.2413231,8.715309431
BUHL,Büel (Spw),46.50521241,7.675251068
OLO,Olten Ost (Abzw),47.35863371,7.925630431
EGGE,Eggenschwand (Spw),46.48128749,7.665903023
RYAB,Rynächt (Abzw),46.84340158,8.642901603
ZENT,Zürich Engetunnel,47.35889715,8.53106954
SGW,St. Gallen West (Abzw),47.41635532,9.359500991
UTB,Unterbäch (Bergstation),46.2848665,7.800715831
GEV,Genève-Eaux-Vives,46.20144541,6.166569588
EB,Eggerberg,46.3065463,7.881032719
NGWE,"Niedergesteln, Weiderli",46.31385877,7.780721297
DEN,Denges-Echandens,46.5291271,6.540505482
SEP,Le Sépey,46.36124,7.05279
JAMA,Jaman,46.44134,6.976790003
FLS,Flüelen (See),46.9033673,8.623921803
BROF,Broc-Fabrique,46.60541553,7.109339031
ZOET,Zürich Oerlikon Technikgebäude,47.4035794,8.53544382
COLS,Col-de-Soud,46.30494,7.069540001
DOTU,Dottikon Umspannanlage,47.36292268,8.249181986
ALD,Luzern Allmend/Messe,47.03506818,8.30323744
WWY,Winterthur Wylandbrücke (Vzw),47.49535026,8.719658958
SAER,"Sattel, Erli",47.0734764,8.628157174
BWBF,"Brittnau-Wikon, Bahnhof",47.262538,7.956914875
PTD,Pont-de-Drapel,46.31986,6.986520004
LTS,Lausanne-Triage Sud,46.52498249,6.53399425
SDY,Sendy-Sollard,46.44664,6.929070002
FLED,Flendruz,46.48208999,7.186070005
CLM,Chez-le-Maître,46.59773245,6.218613875
UIWA,Uitikon Waldegg,47.36592216,8.465921727
BLGK,Baldegg Kloster,47.18061603,8.280597543
GRIG,Grindelwald Grund,46.62264839,8.023328624
ALP,Alpiglen,46.6001049,8.001903077
VIPO,"Vionnaz, Village",46.31103524,6.899964655
ORS,Orsières,46.02803684,7.143617807
STLE,St-Légier-Gare,46.47053,6.871929995
BILT,Birmensdorf ZH Landikontunnel,47.34753674,8.466355653
CROT,Tunnel des Crosettes,47.09915337,6.856415303
LARO,"Langnau bei Reiden, Oberdorf",47.2283144,7.962538634
KERN,Kernenried (NBS),47.06880047,7.542107155
RIKW,Ritom centrale elettrica,46.51726427,8.675499663
LSTD,Lausanne TRIDEL,46.533504,6.645512246
GRIL,En Grillon (diag),46.47432899,6.778672711
ARNO,Les Arnoux,46.29131,6.996780003
BARB,La Barboleuse,46.28274999,7.070489998
PLAM,Plambuit,46.32734999,7.023969994
BAUM,La Baume,46.47901517,6.83243887
FSMS,Faido SMF Süd,46.49394697,8.814733553
RY,Rynächt,46.83587388,8.645333434
BHOF,Burghof,47.03200706,7.761132921
MURK,Murkart,47.53786696,8.915704474
LENG,Lengwil,47.62559776,9.190283165
STGD,"St. German, Dorfplatz",46.31220494,7.822460325
STBD,Staflerbord,46.64263836,8.61817676
LUED,Lüdem,47.5418818,8.902446168
PABA,"Parpan, Post",46.76015315,9.557650909
BOWN,Boniswil Nord (Km-Sprung),47.32100057,8.181900416
FFDF,Frauenfeld (Df),47.55816929,8.896551942
INKV,Inkwil (Verzw),47.19548969,7.664704355
OLTU,Olten Tunnel (Spw),47.37218492,7.91544477
BRWS,Brienzwiler West (Spw),46.74403194,8.079148816
CHFR,Le Châtelard-Frontière,46.05325533,6.949879044
RARI,"Raron, Industrie",46.30371308,7.808901528
HPT,Hauptwil,47.47686659,9.251591534
GONT,Gonten,47.32817889,9.347328501
WYAO,Wynau Aegertentunnel Ost,47.26007264,7.810114684
TEUF,Teufen AR,47.39044762,9.389796247
WRN,Wiler Nord,47.15761999,7.559319998
BLZE,Blausee Zement,46.53004383,7.674097651
ZUMD,"Zuchwil, Langfeld",47.20173124,7.572387087
UWST,"Unterwasser, Stofel",47.19634817,9.297489163
SAMO,Saanenmöser,46.51761,7.311720002
GRRS,"Grubenwald, Rest. Schlössli",46.57865884,7.382542754
BNBU,Bern Brückfeld 16 Gebäude Brü,46.95129786,7.426047963
KOEW,Köniz Waldegg (Agl),46.9361089,7.416186702
GUSS,Gunten (See),46.71247121,7.700314746
EMMA,Emmat,47.29238,8.701830006
BNWK,Bern Wankdorf Süd,46.96694588,7.465810292
ZKBG,Zollikerberg,47.34604999,8.603399996
FCH,Forch,47.32534,8.647969994
HG,Horgen,47.26148337,8.596916997
ZVIA,Zürich Viadukt (Abzw),47.38458301,8.520734261
SCAL,Schwalmenacker (Spw),47.50321089,8.736672726
BAAN,Baar Neufeld,47.18849295,8.517780783
BAA,Baar,47.19536404,8.523271537
POTR,Ponte Tresa,45.96999,8.860480006
BNDB,Bern Donnerbühl,46.9473192,7.410917216
BOCG,Bouveret (lac),46.38747441,6.85146837
BWS1,Bern Weyermannshaus Stellwerk1,46.94735515,7.410772709
DBTU,Dettenbergtunnel,47.51961484,8.567129526
BDWE,Bei den Weihern,47.22839,7.56659
FLUM,Flumenthal,47.23916,7.596680003
NBD,Niederbipp Dorf,47.26582,7.695140001
SUTZ,Sutz,47.10187,7.219419994
GRMA,Grünenmatt,47.00840034,7.723904233
ABZF,Aarberg Zuckerfabrik,47.04261025,7.277477878
RBTN,Riesbachtunnel II,47.35852004,8.559188155
ZMUS,Zürich HB Museumstrasse,47.37840821,8.540714164
BUNB,"Buchs SG, NTB/BZB",47.17454893,9.471856567
VUI,Vuisternens-devant-Romont,46.65273,6.929889998
VECH,Vechigen,46.94643564,7.556400809
BREI,Breitenacker (Spw),46.91907723,7.462463139
WBA,Weissenbach,46.60356559,7.374295809
PUIT,Tunnel de Puidoux (Cornallaz),46.4900487,6.760223335
BNWF,Bern Wylerfeld,46.96584045,7.458309294
PRN,Prangins,46.39600441,6.244980948
DAZG,Galleria Dazio,46.49135629,8.751424939
MGGG,Galleria Maggiagra,46.14405648,8.950719677
BOWT,Bodio Bahntechnikgebäude West,46.37264079,8.926318195
NIF,Niederfeld (Spw),47.52944554,7.99531677
GSGS,Galleria base Gottardo porta s,46.37190516,8.926155059
MAKW,Massaboden Kraftwerk,46.33250157,8.011690385
FFMA,Frauenfeld Marktplatz,47.55420159,8.898727348
RYSP,Rynächt (Spw),46.83831719,8.64519814
ALM,Al Motto (c bin),46.14504404,8.942779067
PARD,Pardorea (c bin),46.48897885,8.764748735
ZELL,Zell LU,47.13675416,7.92638197
RITK,"Richenthal, Kirche",47.2191195,7.946949091
SORM,Solothurn RM (Abzw),47.20366958,7.540700109
MENS,Mendrisio Sud (bif),45.86544957,8.974214608
FRVB,"Frutigen, Kreuzgasse",46.5885883,7.645737239
MULB,"Mülenen, Bahnhof",46.63820626,7.691284279
RSGO,Richtstollen Göschenen,46.6668594,8.588008035
RADO,"Raron, Dorf",46.30904103,7.799760161
RARB,"Raron, Bodmereia",46.30653759,7.825120319
REWE,Felsportal Furka Realp,46.59337912,8.501477572
VAM,Valmorea,45.84376,8.934810005
ROTO,Rotondo Ost (Verzw),46.55192579,8.485597511
FROB,Frutigen Ost BZ Alptransit,46.58787036,7.649714109
BLK5,Blindleistungskompensator 5,46.6811869,7.656364411
TSTO,Thunstetten Ost,47.21629736,7.748516662
WIMA,Witimatte,46.59433048,7.912791864
ROTE,Rotenegg,46.6558475,7.880317112
GBT,Gotthard Basistunnel,46.83599175,8.646482879
STSD,"Steg VS, Sand",46.3114799,7.747629288
VIAR,Villars-sur-Ollon,46.29626,7.056230005
ALL,Allaman,46.47575352,6.39969708
SGO,Le Solliat-La Golisse,46.61440648,6.239022952
SSMS,Sedrun SMF Süd,46.66058675,8.770697588
SCAT,Tunnel de Salanche,46.47484052,6.799594528
STKW,St. Katharinental West,47.68473601,8.721808357
ALME,Al Motto Est,46.1439968,8.949151861
SCBO,Sonceboz-Sombeval Ouest,47.19317944,7.15333727
TSSW,Tschamut West,46.65620286,8.70658033
KIM,Kirchmatt (Spw),47.48627418,8.070303621
DFNT,"Dietfurt, Neudietfurt",47.34590616,9.081637323
SNET,Schiltenneunetunnel,47.05068193,8.342884734
SFM,S-chanf Marathon,46.61976,9.99699
VIDS,Vispesand Süd,46.2842225,7.880778367
OR,Oron,46.57254561,6.837104144
PRLZ,Prélaz-sur-Blonay,46.46882,6.897929997
GW,Gwatt,46.72544488,7.620090308
OEFU,Oberentfelden Uerkenbrücke,47.36107494,8.045672903
KB,Koblenz,47.6003383,8.227049697
BUE,Bülach,47.52394992,8.536209199
HPXY,"Heiden, Post",47.44478419,9.534968543
PEN,Pensier,46.84161,7.135290001
BGOS,Brugg AG Ost,47.48404,8.223759995
PRES,Le Prese,46.29216,10.07785
SLT,Schwyz Stoosbahn (Talstation),46.9913495,8.673432038
HOLS,Holligen Schaltposten,46.94649096,7.408290658
DAY,Le Day,46.71748114,6.400937489
LGVC,Lugano Vedeggio CT,46.00771806,8.952344954
BOZT,Bözbergtunnel,47.46542157,8.116354217
CEF,Cery-Fleur-de-Lys,46.54458,6.605010005
OBZO,Oberzollikofen,46.99694999,7.461629996
RASU,Rabius-Surrein,46.73257,8.957500004
TEGN,Tegna,46.18601,8.742630004
HMT,Hubelmatt Tunnel,47.03678802,8.306189869
GRAL,Granges-Lens,46.26558044,7.458728244
WBB,Wabern bei Bern,46.92866278,7.445888755
MEY,Malley (B),46.52499894,6.607828163
SCAN,S-chanf,46.61194,9.981819997
BNEF,Bern Effingerstrasse 15,46.94568559,7.435191199
THSC,Thun Schadau,46.74704981,7.631029404
GON,Gontenschwil,47.28035419,8.144458655
ROU,Rougemont,46.48862,7.208960002
CRSU,Croy-Romainmôtier Sud,46.68507488,6.490221601
COMS,Les Combes,46.47747,7.171829996
PALZ,Château-d'Oex La Palaz,46.47589995,7.143834371
CHTV,Château-d'Hauteville,46.46847,6.865290004
CHOE,Château-d'Oex,46.47466999,7.131409999
STJ,Morges-St-Jean,46.51819536,6.508044033
LZDC,Luzern Depot Ceres,47.05003573,8.308931059
HALN,Halten,46.54515551,7.375433501
LELX,Le Lussex,46.55688,6.60091
LAM,Lamone-Cadempino,46.03971862,8.932125023
SGFT,"St. Gallen, Friedberg",47.41424471,9.35697405
HET,Hettlingen,47.54544145,8.694834153
DEFR,"Derendingen, Freiheit",47.19999293,7.595728845
TUE,Tüscherz,47.11500775,7.197318365
LUAP,Lüderenalp,47.00231443,7.826242661
RINS,Ringgenberg (See),46.70138371,7.898484986
SOBT,Solothurn Baseltor,47.20999,7.541900004
STEB,Stechelberg (Schilthornbahn),46.55515464,7.901717016
IMHO,Im Holz,47.23092079,7.474794878
SAC01,Schaltanlagencontainer 01,46.97506786,7.192797498
BEBG,Beatenberg,46.69059779,7.765285367
BDHB,"Burgdorf, Hallenbad",47.05549199,7.630370649
KLUS,Klus,47.30426355,7.693792936
KAPO,"Kaltacker, Ramisberg",47.0775174,7.671280524
LSS,Leissigen,46.65510561,7.77501587
NV,La Neuveville,47.06283279,7.095232412
HETH,"Heimisbach, Thal",47.01934598,7.776634044
LECH,Léchelles,46.82845973,7.011627005
TSBS,"Trubschachen, Bahnhofstrasse",46.92394447,7.847893893
FER,La Ferrière,47.14276999,6.894371999
PIA,Pianotondo (c bin),46.4207996,8.860945452
KICT,Kirchbergtunnel,46.70750853,8.601899554
MB,Malleray-Bévilard,47.23871419,7.275946267
INBF,"Inkwil, Bahnhof",47.19684979,7.672536915
HETU,Hersiwiltunnel NBS,47.16935688,7.636672782
EIGE,Eigerwand,46.58132221,8.0036125
MDFU,Umrichterwerk Mendrisio,45.8657686,8.973115664
PIE,Pieterlen,47.17144115,7.340193538
MENU,Mendrisio centr.commutaz.frequ,45.86578893,8.972918731
EST,Estavayer-le-Lac,46.84449885,6.842967233
FKWG,Gösgen Flusskraftwerk,47.36897587,7.979462807
MTR,Matran,46.7889384,7.096328594
WAKI,"Wasen i.E., Kirche",47.04340953,7.796905304
LFG,Laufenburg,47.55976842,8.061296133
SUPO,"Sumiswald, Post",47.02809982,7.743906565
ETBF,"Ermatingen, Bahnhof",47.66988838,9.085597636
NY,Nyon,46.38441897,6.235966131
GABX,"Grengiols, Abzw. Bahnhof",46.37572831,8.092885016
LENI,Les Nicolets,46.35446,7.11954
ACLA,Acla da Fontauna,46.69717382,8.84579085
GTS,Gütsch (Abzw),47.05160952,8.297089549
YVE,Yverdon-les-Bains TRAVYS,46.78151544,6.640875587
EPAC,"Epalinges, Croisettes",46.54309599,6.661546828
FSMF,Faido SMF,46.49783724,8.810627944
STEK,Steinlekehr,46.65584483,8.582240796
LDS,Landschlacht,47.62889136,9.246948724
BEVI,Bévieux,46.25899,7.030880005
OND,Ondallaz-L'Alliaz,46.47316,6.913960001
KRBF,"Kreuzlingen, Bahnhof",47.65234741,9.169683577
FFPP,Frauenfeld Paketpost,47.57130047,8.921424638
GLA,Gland,46.41998647,6.269139834
TBMI,"Trub, Miescheli",46.92958183,7.858599159
BAN,Bannwil,47.24438,7.740360002
NAET,Nätschen,46.64219641,8.609600183
BEDS,Bedretto Portal Südost,46.49765224,8.494905531
CAUN,Trun Campliun Barriere,46.73991,8.976420001
BEXT,Bex place de la gare,46.25083267,7.001265619
BDSP,"Burgdorf, Spital",47.04785923,7.622381748
ROGB,Roggwil Brunnmatten,47.25159298,7.814956816
WSAU,Willisau,47.12272068,7.99671805
BONI,Boniswil,47.31503874,8.184560549
VTE,Villette VD,46.49542482,6.707377299
CHBP,Chur Arosabahn,46.85343632,9.529754565
DEPS,Chur Depot Sand,46.84474607,9.537877878
SNIC,S. Nicolao,45.88637993,8.988878074
EPA,La Tour-de-Trême Parqueterie,46.60454,7.070989996
BICK,Bickigen (B),47.0606,7.641940001
BIAD,Biasca binario di sorpasso,46.35561725,8.968928524
LSBI,Lausanne (bif),46.52087641,6.61603709
GSBB,Givisiez SBB,46.81659402,7.125360342
ZSEB,Zürich Seebach,47.41875005,8.544660216
BIUW,Biel/Bienne Unterwerk,47.13029119,7.258193281
GE,Genève,46.2102129,6.142451595
WIBA,Wildbach (See),46.7552124,8.008534721
ILLA,"Illarsaz, village",46.31133559,6.927820461
LAUT,Lauterbrunnen,46.59843,7.908090002
GMRB,"Grünenmatt, Ramisberg",47.00474457,7.735082317
SWBR,Schweinbrunnen,47.09461297,7.809970659
MEAP,Mettlenalp (Napf),46.99370928,7.941412087
OFSH,"Oberfrittenbach, Schulhaus",46.95804241,7.783133411
EPEX,"Ecublens VD, Epenex",46.53771726,6.573582382
MAU,Menznau,47.08342724,8.040887385
PREG,Galleria Precassino,46.1445363,8.953852522
OABS,Oberried am Brienzersee (See),46.73656776,7.962739617
IP,Ipsach,47.11737,7.235479994
CASE,Les Cases,46.45592,6.997710006
WW,"Witterswil, Station",47.48739999,7.522220001
EBIS,Erlenbach im Simmental,46.65909178,7.555235196
LZFL,Luzern Fluhmühle,47.05812901,8.28522391
LENO,Lengnau Ost (Abzw),47.18093254,7.370439672
LZHE,Luzern Heimbach,47.04756507,8.298967909
LDT,Luzern Dreilindentunnel (Spw),47.05607378,8.313399035
BINM,"Biel/Bienne, Neumarkt/Marché-N",47.14082705,7.247131612
SIHF,"Signau, Hof",46.92262617,7.728459822
CHIZ,La Chiésaz,46.46951,6.88213
BELN,Bellinzona Nord (bif),46.21238,9.040050001
UMLR,Umler,46.64595,7.875949996
MELB,"Gümligen, Melchenbühl (Tram)",46.93492,7.498010002
BANW,Bannwald,46.58362629,7.933769185
LGPC,Lugano Paradiso (c bin),45.98911378,8.950949719
GERO,Gerolfingen,47.07498,7.201250005
SAME,Samedan,46.53376,9.873630004
BAU,Baulmes,46.78874869,6.524281779
CHW,Chur West (Gleisende),46.85061106,9.516474606
RABF,"Raron, Bahnhof",46.30608652,7.800986685
MOSM,Mendrisio S. Martino,45.8772202,8.98309272
SOZB,"Solothurn, Zentralbibliothek",47.21021855,7.529759475
GIOC,Giornico (c bin),46.40697945,8.869187641
HDK,Hendschiken,47.38943108,8.207388699
MACC,"Martigny-Combe, Chalet Forêt",46.06083729,7.008981194
BGG,Brügg BE,47.12363953,7.278221991
STIZ,"Steg VS, Industriezone",46.31155362,7.75353633
LOET,Lötschen (Abzw),46.34363838,7.785471833
SOPP,"Solothurn, Postplatz",47.20589662,7.535322065
OFBI,"Oberfrittenbach, Buuchi",46.96610855,7.789925825
TSHL,"Trubschachen, Hasenlee",46.92302066,7.839484034
LNBP,"Langnau i.E., Bärenplatz",46.94210662,7.784857087
APPL,Apples,46.55087999,6.423580001
BUEO,Bützberg Ost (Agl),47.21257654,7.74487427
EITS,Einigen (See),46.70975575,7.647194306
NEUH,Neuhaus (Unterseen) (See),46.67832506,7.815817763
TS,Tunnelstation Lötschberg (Spw),46.44000817,7.715802867
GOR,Gorgier-St-Aubin,46.89907615,6.781025966
WWAL,Winterthur Wallrüti,47.51672166,8.760882167
ROFM,"Röthenbach i.E., Feldmatt",46.85864543,7.747970202
BRWE,"Bronschhofen, Würe",47.47955299,9.034678818
SGRH,"St. Gallen, Ruckhalde",47.41522546,9.36021701
VAUS,Vaulruz-Sud,46.61921,6.989970001
ALBE,Albeuve,46.51793,7.055420003
RENB,Renens VD Est (bif),46.53325563,6.587072633
ERHD,"Eriswil, Hinterdorf",47.07362919,7.856684563
LNAL,"Langnau i.E., Oberfeldstrasse",46.94191744,7.787916095
TREY,Trey,46.7799571,6.916250945
SOGI,"Solothurn, Gibelinstrasse",47.2104372,7.526143073
HDC,Haut-de-Caux,46.43437,6.947949995
INTT,Intschitunnel,46.76131739,8.655308062
PAST,Tunnel de Pasquart,47.13803087,7.239013503
HECK,Hagneck,47.05828,7.188070004
VZ,Villaz-St-Pierre,46.72058041,6.960642881
KIAO,Kirchberg BE Emmenquerung Ost,47.09653419,7.574655145
BOEM,"Bouveret, école des Missions",46.38745193,6.845436604
SPDO,"Schüpbach, Dorf",46.92794414,7.734817351
WRSG,"Wangenried, Sägerei",47.21609177,7.662297376
LIZI,Littau Littauerboden,47.06213166,8.265514617
ZUOZ,Zuoz,46.59995,9.961460006
WATA,"Walliswil b. Wangen, Tal",47.22667325,7.686900867
LSSB,Lausanne-Sébeillon,46.52427469,6.611029365
WASI,"Walliswil b. Wangen, Seilerei",47.22932457,7.675042192
EGSI,"Eggiwil, Schwelli",46.8808708,7.789357206
AEGA,"Aeschau, Gärtnerei",46.90528195,7.762583516
WOES,Wöschnau SBB,47.38573788,8.029026085
TREI,Treib,46.98739451,8.58562745
LOM,Lommiswil,47.21856496,7.469518306
SOO,Solothurn Ost,47.20670889,7.531944582
BOPSS,Bodio Schutzstrecke,46.39368754,8.88935413
LTHL,Langenthaltunnel West,47.21026294,7.751464956
BSEW,"Buchs SG, EW",47.16525468,9.472848975
BRTB,Brüttenertunnel Ber Bassersdor,47.43655011,8.643402527
POSS,Les Posses,46.27117,7.050890003
GOSW,Goppenstein Lötschberg (Spw),46.37894751,7.746821184
ESL,Eschlikon TG,47.46149106,8.958536202
EEKX,"Eyholz, Einkaufszentren Riti",46.29599365,7.915164526
LO,Locarno,46.17242019,8.801360899
OFKP,"Oftringen, Kreuzplatz",47.31243554,7.920672035
OFBS,"Oftringen, Baslerstrasse",47.3140648,7.918213513
LUES,Lüscherz,47.04803,7.177350005
FSTS,Faulensee (See),46.67599579,7.703575717
IWTS,Interlaken West (See),46.68220744,7.850730874
BOMO,Bossy Moulins (embr),46.82329622,6.971128894
KOST,"Koppigen, Sternen",47.13261894,7.604336942
ANBF,"Andermatt, Bahnhof",46.6371326,8.594468053
WAIE,Wasen i.E.,47.04341586,7.791364139
HRMG,Hermitage,47.04252294,8.349708547
TBRI,"Trub, Ried",46.9496655,7.890150886
LNMS,"Langnau i.E., Marktstrasse",46.94099233,7.784482177
EMSW,Ems Werk,46.82863999,9.430389996
OFST,"Oberfrittenbach, Stock",46.96200037,7.786101862
GOKP,"Gohl, Dorf",46.95409971,7.807201428
ZREH,"Zürich, Rehalp",47.35102728,8.582978957
PLCH,Montreux-Les Planches,46.4331,6.917560005
PRAL,Les Pralies,46.45118,6.126870004
GIVR,La Givrine,46.45459999,6.11144
WLUW,Wanzwil Unterwerk,47.19725337,7.694313222
LUE,Lüsslingen,47.19250784,7.496600752
FACE,Faido cunicolo di acc. est,46.50251476,8.806274971
RAES,"Räfis, Schulhaus",47.14858735,9.483689798
HILS,Hilterfingen (See),46.73509515,7.657326972
WH,Wolhusen,47.05548793,8.079754105
SAD,S. Antonino (dira),46.16131981,8.97630379
STBW,"St. Gallen, Bernhardswies",47.40907169,9.341732193
CBT,Ceneri Basistunnel,46.15616353,8.985978907
RURK,Rüdlen (Km-Sprung),46.61473028,7.67649318
RDBF,"Reiden, Bahnhof",47.24149785,7.96908678
GOOG,"Gohl, Obeningohl",46.96878821,7.818471552
BASN,"Bärau, Schärischachen",46.9242403,7.819457163
BABA,"Bärau, Bahnübergang",46.92690548,7.81321283
LZSB,Seeburg,47.04566589,8.344721572
BOHE,"Bollodingen, Hegen",47.17246186,7.707029542
LNF,Lerchenfeld,46.76755278,7.605783428
CHSD,Châtel-St-Denis,46.52780592,6.895795756
BIOM,Bioggio Molinazzo,46.01236,8.914010002
GRYO,Gryon,46.27358,7.059710003
TREM,Le Tremblex,46.43604,6.932749998
MMBS,"Mammern, Bahnhofstrasse",47.64497216,8.913633886
LERV,Lerchenbühl (Verzw),47.0590248,7.611255362
WAU,Wauwil,47.18385897,8.019020059
ZERG,Zermatt GGB,46.02394458,7.748671708
RISS,Rivaz-St-Saphorin (lac),46.47360024,6.784036342
PUCG,Pully (lac),46.50539952,6.661300422
SUKI,"Subingen, Kirche",47.19484907,7.619585504
TASS,Täschsand,46.05542642,7.773187295
OFGR,"Oberfrittenbach, Grebli",46.97035793,7.794592327
LNKP,"Langnau i.E., Knieplatz",46.94122273,7.791536528
SHIE,Schafhausen i.E.,46.99446739,7.656756638
TRI,Trimbach,47.36605219,7.904285359
DRBF,"Därstetten, Bahnhof",46.65889128,7.494229204
ETIE,Etiez,46.08294816,7.160582137
MOUI,"Chavannes-R., UNIL-Mouline",46.52499212,6.578895152
LTCG,Lutry (lac),46.50122613,6.684054488
AIGT,Aigle-Château,46.31687171,6.978921361
ARCY,Archy (bif),46.54223339,6.558792112
SONZ,Sonzier,46.43905,6.921209997
RONE,"Roggliswil, Netzelen",47.20936643,7.882229925
ROHO,Brienzer Rothorn,46.78739874,8.038446804
BRAD,Brandegg,46.60918043,8.01117403
SEVE,Sefinot,46.26465815,7.87922972
AVRY,Avry-Matran,46.78603017,7.080434558
SBAX,"Sils/Segl Maria, Posta",46.43023048,9.765092006
BOBO,Bossy Bois (embr),46.82833754,6.960459573
SENE,"Sennwald, Äugstisriet",47.25620515,9.495399175
HGT,Henggart,47.56425724,8.685075235
ALPS,Gonten Alpsteinblick,47.3213686,9.337980704
JOUM,Jouxtens-Mézery,46.54834,6.601689997
CLAI,La Clairière,46.28834,7.067999997
REAZ,Rennaz (Leysin),46.32736,7.000869994
CHV,Chavornay,46.71008453,6.568163247
WEN,Wengi,46.60508041,7.662022595
FEB,Felsenburg,46.53153844,7.675746219
FRS,Frutigen Süd (Abzw),46.58294901,7.650104892
DNUW,Deitingen Unterwerk,47.21909232,7.61206281
OLUW,Olten Unterwerk,47.36152019,7.922465545
QUTC,Quinto Tre Cappelle,46.50497198,8.717200244
RIRA,Riederalp Mitte,46.37799088,8.033213374
PPET,Tunnel de Pierre-Pertuis,47.21184648,7.19483221
BG,Brugg AG,47.48085983,8.208844553
VILT,Villnacherntunnel,47.46890001,8.15266386
RIA,Riazzino-Cugnasco,46.17291477,8.898678371
VSPW,Villnachern (Spw),47.4751073,8.165038554
ALN,Altnau,47.62136793,9.265917959
WEFS,"Wengi b. Frutigen, Schlundbach",46.61014337,7.668401659
RBA,Rohrbach,47.13726346,7.813474193
EGDO,"Eggiwil, Dorf",46.87588704,7.795293419
AEHS,"Aeschau, Horben Schmiede",46.90256069,7.764233954
TNWG,"Thunstetten, Wischberg",47.20279904,7.757400133
BESI,Beau-Site,46.4738479,6.835126986
VI,Visp,46.29402914,7.881465476
ASKW,Amsteg Kraftwerk,46.76794624,8.671391923
KOPL,Koppigen Lutermoos,47.13755098,7.602335295
LENG01,Lengwil SBB,47.62519029,9.192402584
PLEI,Les Pléiades,46.48335999,6.909939996
BALT,Baltschieder (Agl),46.29540442,7.871948684
MAH,Mahlenwald,47.15441445,7.26245673
FEDC,Fedoccio,46.45422574,8.830011522
CHCT,Chiasso CT,45.83790694,9.020240547
TURT,"Raron, Turtig",46.3038912,7.80110188
BGN,Brugg AG Nord (Abzw),47.48156356,8.197782442
RAW1,Raron Betriebszentrale West I,46.30924668,7.832564732
CDO,Cadenazzo Ovest (bif),46.15444621,8.920517434
BUDO,Bubendorf,47.45958999,7.741540004
MRL,Moreillon,46.50839812,6.785645428
WI,Wildegg,47.41527514,8.163019909
MTPE,Mont-Pèlerin,46.48188929,6.831586218
BRSL,Brüttisellen (Km-Sprung),47.42632988,8.635746626
GOHH,"Gohl, Houetershus",46.97257587,7.823676059
RUO,Rupperswil Ost,47.406623,8.139784707
SNBF,"Sulgen, Bahnhof",47.53889377,9.18401326
ALBO,"Alchenflüh, Bernstrasse Ost",47.07704265,7.574224146
OLRB,Olten RB,47.36251463,7.915187988
HAMU,Hard-Mumenthal,47.23381,7.77488
NECB,"Neuchâtel, Champ-Bougin",46.98456339,6.912237391
AARV,Aarwangen Vorstadt,47.23748999,7.771310001
ADL,Adelrain (Abzw),46.56819304,7.644155198
NESF,Neuchâtel salles de formation,47.00172645,6.948688053
RGD,Ringoldingen,46.6575586,7.524573949
GATB,Gatschieferspitz (B),46.83083,9.936230004
STZM,"Steg VS, Zentrum Metropol",46.31479741,7.745012681
TFRO,Trimbach Frohburg,47.38291384,7.892412818
GRET,Gretzenbach Technikgebäude,47.3620788,7.994272176
TWGS,Thalwil Güterschuppen,47.29142336,8.563852522
NEDF,"Neumühle, Dorf",46.96739674,7.751972105
